GeoFIPS,GeoName,Region,TableName,LineCode,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
" ""51061"" ","Fauquier, VA",5,CAGDP2,1,All industry total,Thousands of dollars,1252478,1391232,1560672,1682749,1881631,2010476,2044065,2062444,2107856,2300612,2338078,2439400,2436416,2512375,2695203,2754787,2815638,2992746
" ""51063"" ","Floyd, VA",5,CAGDP2,1,All industry total,Thousands of dollars,189678,206107,213483,209602,225726,265730,274945,265217,301293,318400,320006,305953,365533,381755,413732,381555,398718,433610
" ""51065"" ","Fluvanna, VA",5,CAGDP2,1,All industry total,Thousands of dollars,298023,328849,352541,386819,445443,514955,568925,543518,615954,753200,838712,846048,772056,723964,805165,795838,863193,881852
" ""51067"" ","Franklin, VA",5,CAGDP2,1,All industry total,Thousands of dollars,861770,867811,960783,998702,1114870,1229051,1254362,1187316,1144996,1193093,1215881,1258751,1315624,1366549,1402649,1408601,1461440,1523142
" ""51071"" ","Giles, VA",5,CAGDP2,1,All industry total,Thousands of dollars,504262,515707,521092,504988,530183,569605,562201,587598,595067,592648,603442,591068,535771,503806,508238,497580,499319,527147
" ""51073"" ","Gloucester, VA",5,CAGDP2,1,All industry total,Thousands of dollars,603886,552508,589903,634064,693077,764280,792283,795980,786818,788766,800629,806922,835136,831661,855921,883130,921675,958348
" ""51075"" ","Goochland, VA",5,CAGDP2,1,All industry total,Thousands of dollars,795776,845081,869129,999094,1206104,1069242,1157432,1189778,1189879,1254069,1329706,1431313,1595076,1790476,2029601,2122469,2425315,2508802
" ""51077"" ","Grayson, VA",5,CAGDP2,1,All industry total,Thousands of dollars,186405,199654,215607,220245,227307,253616,262176,252483,266082,257283,261227,258953,271549,291975,301947,301745,308851,324179
" ""51079"" ","Greene, VA",5,CAGDP2,1,All industry total,Thousands of dollars,293753,255528,239620,234005,243673,270846,292677,300672,313911,321665,345974,363288,362961,396867,451843,494313,509091,520828
" ""51083"" ","Halifax, VA",5,CAGDP2,1,All industry total,Thousands of dollars,1109270,1120131,1120663,1201832,1207831,1395219,1359878,1372005,1478770,1548175,1479002,1377942,1492052,1499942,1514570,1499844,1409692,1428102
" ""51085"" ","Hanover, VA",5,CAGDP2,1,All industry total,Thousands of dollars,3019447,3101709,3221055,3319978,3576989,3847910,4012124,4057722,4127080,4253510,4335724,4489704,4640549,4943775,5363232,5546293,5667280,5994502
" ""51087"" ","Henrico, VA",5,CAGDP2,1,All industry total,Thousands of dollars,13879222,13865948,14601805,15382350,17149196,18310510,18938530,18945957,18515120,19458138,20803168,21930778,23270715,24121651,25671686,26440772,27375627,28394451
" ""51091"" ","Highland, VA",5,CAGDP2,1,All industry total,Thousands of dollars,60304,62780,60844,64332,65040,67038,66875,65373,68844,71509,80540,85860,93034,102620,106730,97505,95975,101703
" ""51093"" ","Isle of Wight, VA",5,CAGDP2,1,All industry total,Thousands of dollars,1753864,1607425,1576103,1805915,1808075,1782233,1518399,1526498,1793185,1632638,1428992,1419885,1576212,1535399,1629433,1659323,1674273,1783925
" ""51097"" ","King and Queen, VA",5,CAGDP2,1,All industry total,Thousands of dollars,88980,90647,111081,123428,126117,133799,137778,145295,149502,144326,153973,146671,155348,138134,138229,139997,144445,152076
" ""51099"" ","King George, VA",5,CAGDP2,1,All industry total,Thousands of dollars,893675,954321,1028661,1126632,1199343,1269168,1305189,1344338,1365550,1478500,1492879,1496373,1558525,1641664,1689947,1734480,1795910,1898023
" ""51101"" ","King William, VA",5,CAGDP2,1,All industry total,Thousands of dollars,332503,326665,331847,338427,367405,412751,415996,422704,426384,454263,437929,440069,423668,426002,453105,463100,476107,500717
" ""51103"" ","Lancaster, VA",5,CAGDP2,1,All industry total,Thousands of dollars,298810,317765,338710,349906,378655,394188,410873,414180,407559,407303,405131,402373,409448,413431,424532,438163,450388,466715
" ""51105"" ","Lee, VA",5,CAGDP2,1,All industry total,Thousands of dollars,324235,350855,377346,390015,408635,461943,486516,525965,512163,513570,522187,490745,469104,459361,471732,487358,495537,510324
" ""51107"" ","Loudoun, VA",5,CAGDP2,1,All industry total,Thousands of dollars,9463135,10188666,10591894,12285794,13010799,15103574,15651009,16286744,16653437,17742548,18055853,18850471,20057482,20788171,22120539,23021062,24516688,26377063
" ""51109"" ","Louisa, VA",5,CAGDP2,1,All industry total,Thousands of dollars,1064585,1085282,1178061,1325354,1331566,1582616,1543631,1621109,1937065,1959297,1957340,2145942,2075771,2187431,2326202,2128891,2224194,2376613
" ""51111"" ","Lunenburg, VA",5,CAGDP2,1,All industry total,Thousands of dollars,191613,204704,215813,233382,238212,254662,245182,234242,251548,251132,253786,254045,261186,263827,263499,264376,266899,277289
" ""51113"" ","Madison, VA",5,CAGDP2,1,All industry total,Thousands of dollars,243470,244924,251670,262781,276568,299080,300328,297719,317641,329200,322620,350617,365963,396425,411187,408071,384540,395186
" ""51115"" ","Mathews, VA",5,CAGDP2,1,All industry total,Thousands of dollars,119141,127848,135059,139471,152852,171529,180293,178696,181042,186126,187969,183625,182136,183797,188884,192319,195406,207433
" ""51117"" ","Mecklenburg, VA",5,CAGDP2,1,All industry total,Thousands of dollars,802998,761396,829684,769584,854883,922064,945754,945852,991746,1026609,1009173,988510,1013048,1084969,1185463,1194352,1199834,1233915
" ""51119"" ","Middlesex, VA",5,CAGDP2,1,All industry total,Thousands of dollars,212667,223084,235872,250746,265755,288311,293010,301102,319012,330362,335013,326458,330985,325106,337337,344266,364060,379073
" ""51125"" ","Nelson, VA",5,CAGDP2,1,All industry total,Thousands of dollars,221743,244747,260027,281347,302997,347689,362796,353447,363807,385684,408010,461405,494674,532828,572399,590058,596257,623030
" ""51127"" ","New Kent, VA",5,CAGDP2,1,All industry total,Thousands of dollars,184422,207736,222953,236100,267571,296394,328055,333488,326270,332755,338449,363275,373450,387643,415252,441989,456667,486089
" ""51131"" ","Northampton, VA",5,CAGDP2,1,All industry total,Thousands of dollars,330917,369654,411664,439150,454653,511925,501560,511361,533818,490036,494272,497469,502474,478660,507062,485714,479698,483086
" ""51133"" ","Northumberland, VA",5,CAGDP2,1,All industry total,Thousands of dollars,285292,262521,270286,291726,317534,347221,348469,354270,408392,403219,399938,393632,418621,419579,468645,498013,514594,536433
" ""51135"" ","Nottoway, VA",5,CAGDP2,1,All industry total,Thousands of dollars,336524,340000,345142,367246,382703,402370,427948,423596,427731,446621,464619,467637,493247,491846,515282,508274,518523,543483
" ""51137"" ","Orange, VA",5,CAGDP2,1,All industry total,Thousands of dollars,481342,538829,569475,600796,774109,811447,766975,792443,801075,810137,803958,851998,901701,908827,943041,994836,1013154,1063239
" ""51139"" ","Page, VA",5,CAGDP2,1,All industry total,Thousands of dollars,471782,455664,449852,494570,519338,517779,548711,529220,514527,548499,540707,527516,563712,603747,625775,626893,637941,664698
" ""51141"" ","Patrick, VA",5,CAGDP2,1,All industry total,Thousands of dollars,313540,321604,346792,329782,358407,385470,402238,387908,397784,422542,433888,434921,437438,441725,465676,465729,475045,486527
" ""51145"" ","Powhatan, VA",5,CAGDP2,1,All industry total,Thousands of dollars,338678,364555,393529,435289,499724,531225,543665,534748,536745,549044,573579,617336,639869,675406,702635,737586,752372,775926
" ""51147"" ","Prince Edward, VA",5,CAGDP2,1,All industry total,Thousands of dollars,449992,465810,494596,519934,563974,600463,626344,627201,639894,650854,642369,665438,683422,687127,725922,755774,775228,808980
" ""51155"" ","Pulaski, VA",5,CAGDP2,1,All industry total,Thousands of dollars,1011059,1005747,1169497,1222271,1356777,1418437,1341876,1094931,936492,1000900,1129222,1119152,1174988,1205951,1286101,1209782,1239831,1367866
" ""51157"" ","Rappahannock, VA",5,CAGDP2,1,All industry total,Thousands of dollars,123726,144270,158414,184579,182695,210031,222809,206313,206288,223112,236220,249125,262805,262512,280379,280092,290178,263247
" ""51159"" ","Richmond, VA",5,CAGDP2,1,All industry total,Thousands of dollars,208205,176500,185801,201607,215411,234538,238121,250508,252455,248213,255085,254682,269050,263063,271631,277760,280987,297356
" ""51167"" ","Russell, VA",5,CAGDP2,1,All industry total,Thousands of dollars,682725,729094,743111,760064,794638,885369,905169,907184,807202,806593,800954,765921,753777,732675,737077,724542,730624,769545
" ""51169"" ","Scott, VA",5,CAGDP2,1,All industry total,Thousands of dollars,299274,303087,313737,332576,352776,401334,428685,425138,453559,462599,459146,440085,448150,456706,477561,473723,486328,515142
" ""51171"" ","Shenandoah, VA",5,CAGDP2,1,All industry total,Thousands of dollars,916295,959890,1044937,1157050,1293828,1347478,1248693,1271739,1408102,1476717,1537239,1670287,1760574,1802817,1935016,1964761,2009237,2082166
" ""51173"" ","Smyth, VA",5,CAGDP2,1,All industry total,Thousands of dollars,869355,875862,916853,937158,997654,1012000,1007843,947172,914724,963506,1045169,1070343,1127104,1150296,1189646,1168426,1156196,1203894
" ""51179"" ","Stafford, VA",5,CAGDP2,1,All industry total,Thousands of dollars,1984685,2075090,2256531,2453503,2781760,3121349,3616118,3691069,3828313,4010585,4289173,4444105,4567457,4616663,4717326,4915217,5098329,5411304
" ""51181"" ","Surry, VA",5,CAGDP2,1,All industry total,Thousands of dollars,727815,743869,680449,815770,782434,902826,921351,1033763,1251166,1324814,1389783,1319881,1271458,1293434,1132811,1205133,1247848,1241285
" ""51183"" ","Sussex, VA",5,CAGDP2,1,All industry total,Thousands of dollars,228092,232215,258946,264091,301647,323858,323034,330761,341395,326376,366606,377391,373151,371146,355713,351179,360889,369076
" ""51185"" ","Tazewell, VA",5,CAGDP2,1,All industry total,Thousands of dollars,1020045,1036040,1095878,1205346,1248099,1393778,1446890,1540397,1539237,1497670,1477814,1488203,1504461,1526951,1641785,1638880,1787486,1802813
" ""51187"" ","Warren, VA",5,CAGDP2,1,All industry total,Thousands of dollars,664877,679760,781964,793085,867759,964731,1009580,993384,1020615,1025414,1035635,1134353,1250552,1310495,1733935,1883909,1970321,2022550
" ""51193"" ","Westmoreland, VA",5,CAGDP2,1,All industry total,Thousands of dollars,237463,241487,257362,283272,308223,337712,325852,347701,359253,356336,386203,377387,393966,362931,374127,385626,391976,413273
" ""51197"" ","Wythe, VA",5,CAGDP2,1,All industry total,Thousands of dollars,631040,654873,713467,732528,807753,935273,1030123,1022647,1098983,1149218,1261568,1393973,1561924,1605685,1777745,1800085,1839145,1885693
" ""51510"" ","Alexandria (Independent City), VA",5,CAGDP2,1,All industry total,Thousands of dollars,9183230,9822057,10380355,10675442,12279239,13052336,13176113,13905702,14243371,14635100,14278572,14752249,14495745,14672452,15045151,15249895,15425489,15734949
" ""51550"" ","Chesapeake (Independent City), VA",5,CAGDP2,1,All industry total,Thousands of dollars,5612623,5812955,6241759,6924186,7516686,7987739,8232607,8399419,8681912,8965199,8977938,8991264,9276327,9299081,9690066,9950484,10301863,10805236
" ""51650"" ","Hampton (Independent City), VA",5,CAGDP2,1,All industry total,Thousands of dollars,5593034,5792835,6312240,6686230,6862587,6807387,6971625,6961366,6908693,6697817,6597150,6508218,6630991,6783250,6799752,6885824,7187789,7281475
" ""51700"" ","Newport News (Independent City), VA",5,CAGDP2,1,All industry total,Thousands of dollars,6826422,7290263,7808362,8311826,9264699,9234817,9862849,10272671,10735155,10829131,11249216,11605315,11989921,11669357,12229745,12214830,12686753,13427742
" ""51710"" ","Norfolk (Independent City), VA",5,CAGDP2,1,All industry total,Thousands of dollars,15126205,16032729,17360277,18690319,19796145,21047143,21571395,21416397,20981057,21048299,20445603,20442488,20627660,21069277,21996150,22195602,22377130,23307198
" ""51740"" ","Portsmouth (Independent City), VA",5,CAGDP2,1,All industry total,Thousands of dollars,3284448,3481563,3741709,3975150,4226723,4609092,4783722,4876524,4977791,5126073,5291276,5415418,5597185,5728327,5966104,5973824,6166397,6476232
" ""51760"" ","Richmond (Independent City), VA",5,CAGDP2,1,All industry total,Thousands of dollars,16271990,16046515,16209521,16151881,17038076,17119838,17208849,17442931,18087251,18374952,18735440,19774714,20308082,19999112,20122581,19886470,20515880,21522598
" ""51770"" ","Roanoke (Independent City), VA",5,CAGDP2,1,All industry total,Thousands of dollars,5243972,5294919,5248315,5341887,5443905,5778566,5912096,6122841,6108973,6158834,6264309,6516938,6679282,6698751,6994818,7163078,7199697,7451357
" ""51800"" ","Suffolk (Independent City), VA",5,CAGDP2,1,All industry total,Thousands of dollars,2004017,1940267,2023245,2157632,2370952,2461488,2455201,2775624,3556169,3845406,3927520,3777496,4065623,4163759,4504416,4661777,4724545,4908182
" ""51810"" ","Virginia Beach (Independent City), VA",5,CAGDP2,1,All industry total,Thousands of dollars,12358619,12939047,14015557,15375030,16589869,17131073,17922109,17968298,17801450,18156164,18415242,18966859,19525108,20065587,21056664,21269874,21782001,22621499
" ""51901"" ","Albemarle + Charlottesville, VA*",5,CAGDP2,1,All industry total,Thousands of dollars,5308841,5535376,5892580,6352292,6845523,7305888,7791987,8012415,8224181,8509383,8611843,9047077,9181401,9598840,10218829,10645225,11310128,11835232
" ""51903"" ","Alleghany + Covington, VA*",5,CAGDP2,1,All industry total,Thousands of dollars,611594,672249,683886,649540,674318,755367,746267,751781,757429,805489,823323,941939,943152,919751,996103,1008337,997021,1055782
" ""51907"" ","Augusta, Staunton + Waynesboro, VA*",5,CAGDP2,1,All industry total,Thousands of dollars,3340788,3253284,3195801,3479671,3762962,3998865,4205255,4306131,4614208,4690485,4561728,4455253,4634783,4770205,5051330,5153659,5350437,5494727
" ""51911"" ","Campbell + Lynchburg, VA*",5,CAGDP2,1,All industry total,Thousands of dollars,4364099,4430706,4693446,4985306,5314225,5769070,5909726,5977511,6295797,6506433,6466124,6406983,6488134,6542871,6739811,6873490,7052408,7375043
" ""51913"" ","Carroll + Galax, VA*",5,CAGDP2,1,All industry total,Thousands of dollars,729283,773795,781952,791827,819324,857264,873061,859077,874676,891893,907885,899084,916629,949458,1008128,1022582,1050107,1067135
" ""51918"" ","Dinwiddie, Colonial Heights + Petersburg, VA*",5,CAGDP2,1,All industry total,Thousands of dollars,1898842,1937962,1987178,2016690,2122712,2349389,2580899,2617208,2700862,2696651,2688518,2707951,2710425,2715148,2802971,2853929,2928510,3055323
" ""51919"" ","Fairfax, Fairfax City + Falls Church, VA*",5,CAGDP2,1,All industry total,Thousands of dollars,57017234,60108283,64721272,70646444,77919212,80054733,83312124,84758902,85658589,88870827,92409701,97065645,98290264,99842349,103237554,105654599,108684068,114152628
" ""51921"" ","Frederick + Winchester, VA*",5,CAGDP2,1,All industry total,Thousands of dollars,3363938,3500401,3616435,3788109,4181356,4514343,4513337,4472714,4868325,5108400,5105268,5148065,5182889,5302121,5690043,5874514,6118811,6405859
" ""51923"" ","Greensville + Emporia, VA*",5,CAGDP2,1,All industry total,Thousands of dollars,683118,581433,583039,472891,518732,575607,629615,641814,709366,693873,682857,681020,772429,827408,844391,843864,893366,966863
" ""51929"" ","Henry + Martinsville, VA*",5,CAGDP2,1,All industry total,Thousands of dollars,1720376,1706347,1712283,1696477,1818163,1990835,1987771,1941197,1955120,2055836,2024147,2017766,2042450,2072777,2248475,2307480,2336047,2416500
" ""51931"" ","James City + Williamsburg, VA*",5,CAGDP2,1,All industry total,Thousands of dollars,2774793,2825772,2902365,2963559,3285618,3351208,3489598,3663155,3899727,4000411,3970477,4067888,3995549,4025441,4238819,4361921,4470972,4660201
" ""51933"" ","Montgomery + Radford, VA*",5,CAGDP2,1,All industry total,Thousands of dollars,2865057,2994143,3150291,3213777,3446030,3795017,4182412,4160132,4210899,4187332,4341046,4574832,4779559,5044012,5438514,5675355,5883246,6175379
" ""51939"" ","Pittsylvania + Danville, VA*",5,CAGDP2,1,All industry total,Thousands of dollars,2976797,2880737,2802415,2834120,2903858,3118562,3031715,3084437,3297496,3338757,3340829,3380066,3499925,3518207,3616799,3650020,3714001,3819154
" ""51941"" ","Prince George + Hopewell, VA*",5,CAGDP2,1,All industry total,Thousands of dollars,1864093,1867648,1846289,2081590,2140055,2372413,2533431,2686773,2856901,3164222,3698046,3982451,3910786,3844595,3945752,3973869,4128374,4238996
" ""51942"" ","Prince William, Manassas + Manassas Park, VA*",5,CAGDP2,1,All industry total,Thousands of dollars,7702290,8353463,9125720,10286203,11426779,12461887,13088519,13234128,13784910,14496270,15344419,16144416,16733382,17423810,18075291,18770176,19322049,20494695
" ""51944"" ","Roanoke + Salem, VA*",5,CAGDP2,1,All industry total,Thousands of dollars,3716770,3763816,3913058,4036181,4480993,4916031,5348878,5475249,5609284,5688359,5740204,5754134,5882106,6021529,6409946,6174560,6201837,6472634
" ""51945"" ","Rockbridge, Buena Vista + Lexington, VA*",5,CAGDP2,1,All industry total,Thousands of dollars,791995,834975,881461,894796,965004,1045697,1081151,1068259,1055154,1098485,1123997,1098620,1098323,1123967,1186505,1186514,1189649,1244128
" ""51947"" ","Rockingham + Harrisonburg, VA*",5,CAGDP2,1,All industry total,Thousands of dollars,4033151,3801549,4065869,4417482,4946681,5350684,5889705,5649965,5708455,5668293,5682621,5844751,6079883,6157770,6273464,6309129,6613843,6801138
" ""51949"" ","Southampton + Franklin, VA*",5,CAGDP2,1,All industry total,Thousands of dollars,526642,546177,579807,566062,631729,709384,714128,705217,723019,683238,724313,742102,720713,703318,752599,764620,814894,798287
" ""51951"" ","Spotsylvania + Fredericksburg, VA*",5,CAGDP2,1,All industry total,Thousands of dollars,2882771,3075499,3312418,3642348,4101981,4354664,4408683,4285357,4375382,4437919,4538228,4755527,4932924,5038539,5309303,5486182,5713741,6023714
" ""51953"" ","Washington + Bristol, VA*",5,CAGDP2,1,All industry total,Thousands of dollars,1976031,1952000,2160533,2154538,2273322,2487967,2577574,2637340,2756372,2773973,2790743,2845174,2813706,2764559,2801995,2761231,2769402,2860242
" ""51955"" ","Wise + Norton, VA*",5,CAGDP2,1,All industry total,Thousands of dollars,1161971,1169938,1296604,1426839,1607214,1804168,1907750,2033805,1996593,2248104,2200535,1932768,1832144,1776607,1662000,1599070,1666852,1685209
" ""51958"" ","York + Poquoson, VA*",5,CAGDP2,1,All industry total,Thousands of dollars,1405021,1519712,1663279,1823245,1972206,1954428,2237042,2245415,2268934,2273433,2316950,2259204,2302124,2446650,2509127,2468740,2516897,2672184
" ""53000"" ",Washington,8,CAGDP2,1,All industry total,Thousands of dollars,239425668,248189120,258262761,270115167,296100657,317167235,346442769,355677764,353632035,365551889,379539000,400863279,419345047,442201318,470329321,491358220,524814612,565830977
" ""53001"" ","Adams, WA",8,CAGDP2,1,All industry total,Thousands of dollars,349662,445957,461399,482994,531069,583992,792611,801829,719762,760898,827112,862079,860975,860418,907086,833500,903070,904604
" ""53003"" ","Asotin, WA",8,CAGDP2,1,All industry total,Thousands of dollars,341158,363070,379531,396523,428172,480801,505742,507449,505336,543831,548633,565974,599319,601814,647950,671817,723917,774737
" ""53005"" ","Benton, WA",8,CAGDP2,1,All industry total,Thousands of dollars,5362383,5905569,6001953,6338673,6796327,7198722,7675159,7859499,8467275,9623938,9618843,9383137,9288213,9510633,10201853,10692413,11126784,11588677
" ""53007"" ","Chelan, WA",8,CAGDP2,1,All industry total,Thousands of dollars,2220359,2405495,2473244,2579583,2548329,2925022,3059114,3094041,3138532,3225121,3523152,3637068,3694707,3842331,4075927,4224422,4506580,4676439
" ""53009"" ","Clallam, WA",8,CAGDP2,1,All industry total,Thousands of dollars,1351069,1427635,1515091,1595852,1731529,1921070,2061277,2065781,2041521,2094430,2140315,2218468,2325838,2380894,2432251,2474625,2595089,2750694
" ""53011"" ","Clark, WA",8,CAGDP2,1,All industry total,Thousands of dollars,8732535,8992680,9626648,10425863,11679593,12491541,13288222,13779404,13386551,13598824,13853002,14591600,15405534,16260382,17026575,17930401,19273146,20743251
" ""53013"" ","Columbia, WA",8,CAGDP2,1,All industry total,Thousands of dollars,183138,167204,180352,182821,142264,222558,229771,275058,299935,301446,368329,330941,310786,351357,414973,423321,466039,467092
" ""53015"" ","Cowlitz, WA",8,CAGDP2,1,All industry total,Thousands of dollars,2549628,2527901,2665623,2777387,3011117,3330397,3652094,3614917,3605067,3950276,3909104,4141403,4341347,4459626,4607393,4658398,4880652,5183516
" ""53017"" ","Douglas, WA",8,CAGDP2,1,All industry total,Thousands of dollars,825086,1003445,1033516,1057699,1056043,1214690,1255017,1242421,1266062,1423199,1718468,1688666,1630903,1630895,1820403,1862556,1990605,2009695
" ""53019"" ","Ferry, WA",8,CAGDP2,1,All industry total,Thousands of dollars,113409,119286,120221,129572,144052,158729,179665,178988,185313,185254,188445,195233,201455,205229,212113,213065,215137,216886
" ""53021"" ","Franklin, WA",8,CAGDP2,1,All industry total,Thousands of dollars,1384247,1443689,1576942,1638134,1856682,2116147,2302886,2265977,2355390,2453746,2626317,2761127,2985504,3200454,3426793,3487237,3580671,3756541
" ""53023"" ","Garfield, WA",8,CAGDP2,1,All industry total,Thousands of dollars,68788,72930,71662,74094,87143,96127,87249,104486,107552,112963,125562,152310,147562,145470,149471,149490,144923,159629
" ""53025"" ","Grant, WA",8,CAGDP2,1,All industry total,Thousands of dollars,2502842,2894429,3016515,3022842,3088321,3478336,4039416,3573145,4060367,4334042,5066278,5234515,5081510,5051927,5520003,5589282,5854433,5790087
" ""53027"" ","Grays Harbor, WA",8,CAGDP2,1,All industry total,Thousands of dollars,1526041,1586760,1702484,1831109,1970374,2147157,2256450,2289328,2251288,2258775,2215625,2205668,2331018,2441347,2552369,2573231,2727581,2847465
" ""53029"" ","Island, WA",8,CAGDP2,1,All industry total,Thousands of dollars,1676171,1827140,1940685,2042743,2159231,2359947,2501264,2624870,2508884,2516546,2492043,2512010,2529249,2626034,2729589,2860363,2992283,3157398
" ""53031"" ","Jefferson, WA",8,CAGDP2,1,All industry total,Thousands of dollars,580034,608879,628789,653331,690200,762252,802938,809156,798961,819901,816537,833889,874445,888488,930730,966780,1047446,1101987
" ""53033"" ","King, WA",8,CAGDP2,1,All industry total,Thousands of dollars,122330002,125038707,129028392,133885195,145285956,152925132,166760554,172944578,169630243,174294336,183402342,200426910,212778575,228700407,245573019,259001358,278265057,303694235
" ""53035"" ","Kitsap, WA",8,CAGDP2,1,All industry total,Thousands of dollars,6273919,6803143,7172899,7654678,8175421,8748819,9154157,9593494,9577688,9673517,9764675,9863291,9986608,10402807,10941659,11577011,12216111,13056917
" ""53037"" ","Kittitas, WA",8,CAGDP2,1,All industry total,Thousands of dollars,802507,870594,856571,901763,1006522,1159247,1277509,1257491,1228667,1338716,1387403,1367451,1409227,1461208,1547271,1655519,1748705,1866037
" ""53039"" ","Klickitat, WA",8,CAGDP2,1,All industry total,Thousands of dollars,389407,400794,420959,423980,459049,536313,580140,655430,712057,853138,886303,955860,958314,999708,1142074,1184653,1257710,1307484
" ""53041"" ","Lewis, WA",8,CAGDP2,1,All industry total,Thousands of dollars,1953685,1988747,2224548,2298089,2501623,2722264,2765789,2578459,2588567,2752629,2600527,2589645,2820518,3095176,3232770,3289718,3630958,3749481
" ""53043"" ","Lincoln, WA",8,CAGDP2,1,All industry total,Thousands of dollars,223348,237866,274991,275202,230425,299445,381408,450209,523589,472664,498038,474366,483992,472718,486955,460535,467266,477384
" ""53045"" ","Mason, WA",8,CAGDP2,1,All industry total,Thousands of dollars,833031,899542,929914,994738,1061572,1199756,1312028,1271129,1249598,1287608,1296224,1332111,1430067,1492752,1511710,1551838,1625792,1726597
" ""53047"" ","Okanogan, WA",8,CAGDP2,1,All industry total,Thousands of dollars,694613,781312,834616,957953,967499,1131055,1191457,1113709,1110244,1188453,1231437,1227827,1245745,1251237,1405342,1486208,1547129,1554040
" ""53049"" ","Pacific, WA",8,CAGDP2,1,All industry total,Thousands of dollars,375126,390554,411292,431553,463584,534719,605108,583835,573913,596065,601993,633348,679862,710797,708619,725876,750770,785744
" ""53051"" ","Pend Oreille, WA",8,CAGDP2,1,All industry total,Thousands of dollars,290991,341061,361075,357732,347782,482979,475496,460959,483211,498629,564993,525384,515360,580774,590973,624056,643805,686530
" ""53053"" ","Pierce, WA",8,CAGDP2,1,All industry total,Thousands of dollars,18870255,20058644,21421418,23156311,25545699,27576538,30076562,31310808,31478756,32451077,32796767,33785475,35225937,36102315,37789043,38975832,41726388,44809301
" ""53055"" ","San Juan, WA",8,CAGDP2,1,All industry total,Thousands of dollars,394632,417020,431778,451154,467868,507627,542431,561807,544655,560924,564683,595511,606614,624946,652079,689517,727197,773007
" ""53057"" ","Skagit, WA",8,CAGDP2,1,All industry total,Thousands of dollars,3199345,3737164,3825519,3741563,5153709,4909703,5180495,5222925,5176059,5453400,5313202,5449799,5690942,5759081,6338233,6262516,7190900,8114344
" ""53059"" ","Skamania, WA",8,CAGDP2,1,All industry total,Thousands of dollars,149342,160612,173779,181012,190841,227432,245191,243613,244295,256814,263865,269063,272315,292799,290401,301384,320769,318553
" ""53061"" ","Snohomish, WA",8,CAGDP2,1,All industry total,Thousands of dollars,19651406,19803795,20095355,20645318,23806740,27407119,31887708,31479747,32117867,33477477,35177846,35456439,36253964,37036540,39000008,39823221,40948748,43533409
" ""53063"" ","Spokane, WA",8,CAGDP2,1,All industry total,Thousands of dollars,12964305,13220999,13801291,14719872,15900324,17268699,18605323,19222129,19006998,19143023,19559915,20130864,20836228,21726132,22560526,23490931,24791117,26482714
" ""53065"" ","Stevens, WA",8,CAGDP2,1,All industry total,Thousands of dollars,679111,693237,741151,765488,796450,876506,945327,951704,917659,954301,951181,961558,1033743,1076601,1117854,1136529,1180118,1257523
" ""53067"" ","Thurston, WA",8,CAGDP2,1,All industry total,Thousands of dollars,6375409,6647936,6932511,7243939,7787709,8491180,9271655,9790636,9776152,9928152,9913699,10266499,10796418,11401500,11603160,12305739,13026185,14064850
" ""53069"" ","Wahkiakum, WA",8,CAGDP2,1,All industry total,Thousands of dollars,69676,72143,89156,105545,118481,132280,97185,99441,89102,91608,95184,94978,97749,100006,103208,103333,108090,114690
" ""53071"" ","Walla Walla, WA",8,CAGDP2,1,All industry total,Thousands of dollars,1841100,1731722,1865336,1876531,1949267,2269652,2313117,2424447,2508023,2522554,2736666,2778171,2773077,2826853,2957324,3066998,3228364,3360102
" ""53073"" ","Whatcom, WA",8,CAGDP2,1,All industry total,Thousands of dollars,5167999,5603313,5982692,6298319,8166722,7981664,8673651,8652929,8762669,9548816,9279573,9456445,9835991,10194070,11634876,12109450,13718942,14639526
" ""53075"" ","Whitman, WA",8,CAGDP2,1,All industry total,Thousands of dollars,1101550,1142228,1255941,1287771,1294502,1503551,1786597,2103166,2057095,1945265,2169464,2190488,2218018,2150678,2310871,2363490,2583738,2812747
" ""53077"" ","Yakima, WA",8,CAGDP2,1,All industry total,Thousands of dollars,5028358,5355918,5736924,6232237,6502465,6788064,7625008,7618769,7577135,8059535,8445257,8717710,8787418,9284911,9175864,9561603,10082400,10517064
" ""54000"" ",West Virginia,5,CAGDP2,1,All industry total,Thousands of dollars,43977598,45433676,46667903,49271733,53259026,56529981,58635806,62066661,62957797,65274093,68524877,69398998,71037627,71919171,70280985,69721356,73162915,77437570
" ""54001"" ","Barbour, WV",5,CAGDP2,1,All industry total,Thousands of dollars,166569,175627,193611,195571,209251,241874,270960,308876,309479,325888,335750,347505,351578,381060,349503,333372,374691,386747
" ""54003"" ","Berkeley, WV",5,CAGDP2,1,All industry total,Thousands of dollars,1695789,1798633,1933383,2081768,2265394,2395120,2573011,2671683,2713616,2665203,2755175,2887015,2888941,2885000,2960716,3062574,3332777,3488914
" ""54005"" ","Boone, WV",5,CAGDP2,1,All industry total,Thousands of dollars,792223,796659,832369,912326,1106580,1248372,1449625,1538013,1527781,1548772,1696078,1311270,1177649,1028796,778015,607384,623993,643362
" ""54007"" ","Braxton, WV",5,CAGDP2,1,All industry total,Thousands of dollars,205680,215002,222668,240616,259750,272670,275337,279045,270604,290334,288666,301134,300536,301247,314451,310553,308621,317025
